crashid,location,severity_rating5,intersection,alcohol_involved,hazmat_involved,hs_collision_type,crash_type,road_sys_code,road_horiz_align_code,road_grade_code,road_surf_code,surf_cond_code,light_cond_code,environ_cond_code,road_median_code,temp_traffic_zone,posted_speed,first_harmful_event,flg_cell_in_use
07-14-2018-C18052165,ESSEX-NEWARK CITY,5,N,N,N,3,10,2,1,4,2,1,6,1,1,1,45,0,N
07-14-2018-C18014129,ESSEX-NEWARK CITY,5,N,N,N,2,4,5,1,5,1,5,1,3,5,1,25,,N
07-14-2018-B060-2018-01041A,ESSEX-NEWARK CITY,4,N,Y,N,1,13,1,1,4,2,1,7,5,2,1,50,22,N
07-14-2018-C18027130,ESSEX-NEWARK CITY,4,Y,N,N,7,11,7,1,4,2,1,1,1,5,1,25,,N
07-14-2018-C-2018-002054,ESSEX-NEWARK CITY,4,Y,Y,N,2,7,6,1,4,2,1,1,1,5,1,25,26,N
07-14-2018-C18050963,ESSEX-NEWARK CITY,5,Y,N,N,1,13,7,1,4,2,1,6,1,99,1,25,,N
07-14-2018-D030-2018-02985A,ESSEX-NEWARK CITY,5,N,N,N,7,11,3,1,4,2,1,1,1,1,1,55,47,N
07-14-2018-C18030313,ESSEX-NEWARK CITY,4,Y,N,N,1,13,5,1,4,2,1,1,1,5,1,25,22,N
07-14-2018-C18061018,ESSEX-NEWARK CITY,4,N,Y,N,2,6,7,1,4,2,2,3,2,4,1,25,28,N
07-14-2018-P1819390918-25356,ESSEX-NEWARK CITY,4,N,N,N,5,14,7,1,4,2,1,1,1,2,1,25,21,N
07-14-2018-C18045252,ESSEX-NEWARK CITY,5,Y,N,N,2,3,7,1,4,2,1,1,1,4,1,,,N
07-14-2018-C18039313,ESSEX-NEWARK CITY,5,Y,N,N,1,13,2,1,4,2,1,6,1,4,1,25,22,N
07-14-2018-C18042906,ESSEX-NEWARK CITY,4,N,N,N,7,11,5,1,4,2,1,1,1,4,1,,60,N
07-14-2018-E040-2018-00948A,ESSEX-NEWARK CITY,4,N,N,N,4,11,3,1,4,2,1,1,1,1,1,55,48,N
07-14-2018-C18061244,ESSEX-NEWARK CITY,4,N,N,N,2,1,7,1,4,99,1,2,1,0,1,,0,N
07-14-2018-D030-2018-00033A,ESSEX-NEWARK CITY,5,N,N,N,1,13,3,1,4,2,99,4,1,1,1,50,22,N
07-14-2018-C18063125,ESSEX-NEWARK CITY,5,N,N,N,1,13,7,2,5,2,1,1,1,4,1,25,,N
07-14-2018-C18060432,ESSEX-NEWARK CITY,4,Y,N,N,2,2,7,1,4,2,1,6,1,4,1,25,26,N
07-14-2018-C18061219,ESSEX-NEWARK CITY,4,Y,N,N,1,13,7,1,4,2,1,1,1,4,1,25,22,N
07-14-2018-C18039152,ESSEX-NEWARK CITY,4,Y,N,N,2,3,5,1,7,2,1,1,1,4,1,25,26,N
07-14-2018-C18016066,ESSEX-NEWARK CITY,4,N,N,N,7,11,2,3,4,2,1,5,1,1,1,35,48,N
07-14-2018-C18065705,ESSEX-NEWARK CITY,4,Y,Y,N,2,3,7,1,4,2,1,6,1,4,,,,N
07-14-2018-C18058386,ESSEX-NEWARK CITY,4,Y,Y,N,1,13,7,3,4,2,1,6,1,5,1,25,22,N
07-14-2018-C18041564,ESSEX-NEWARK CITY,5,N,N,N,1,13,7,1,4,2,1,6,1,4,1,,,N
07-14-2018-C18058276,ESSEX-NEWARK CITY,5,Y,N,N,2,3,2,1,4,2,2,6,2,4,1,,0,N
07-14-2018-C18001218,ESSEX-NEWARK CITY,4,Y,N,N,7,11,7,1,4,2,2,6,1,5,1,25,59,N
07-14-2018-C18012730,ESSEX-NEWARK CITY,4,Y,N,N,2,6,7,1,4,2,1,1,1,3,1,25,28,N
07-14-2018-C18034204,ESSEX-NEWARK CITY,4,Y,N,N,2,4,2,1,4,2,1,6,1,4,1,35,,N
07-14-2018-C18005646,ESSEX-NEWARK CITY,4,N,N,N,7,1,2,3,5,2,1,6,1,2,2,,26,N
07-14-2018-C18030661,ESSEX-NEWARK CITY,4,Y,N,N,2,3,7,1,4,2,1,1,1,4,1,,26,N
07-14-2018-C-2018-003818,ESSEX-NEWARK CITY,4,N,N,N,2,6,7,1,4,2,1,1,1,2,1,25,28,N
07-14-2018-C18002000,ESSEX-NEWARK CITY,5,Y,N,N,1,13,5,1,4,2,1,7,0,4,0,25,,N
07-14-2018-B060-2018-00903A,ESSEX-NEWARK CITY,4,N,Y,N,4,11,1,1,4,2,1,1,1,1,1,50,48,N
07-14-2018-C18000194,ESSEX-NEWARK CITY,5,N,N,N,4,11,2,2,4,2,1,,1,3,2,50,26,N
07-16-2018-18-03125,ESSEX-NUTLEY TWP,5,N,N,N,7,11,9,1,4,2,1,1,1,99,1,10,59,N
07-16-2018-18-01874,ESSEX-NUTLEY TWP,5,Y,N,N,1,13,5,1,4,2,2,4,4,5,1,25,22,N
07-16-2018-18-66561,ESSEX-NUTLEY TWP,4,N,N,N,2,1,2,1,4,1,1,5,1,1,1,55,26,N
07-16-2018-18-53173,ESSEX-NUTLEY TWP,4,Y,N,N,4,11,7,3,4,2,1,1,1,5,1,25,56,N
07-16-2018-18-00341,ESSEX-NUTLEY TWP,4,N,Y,N,2,6,5,3,4,2,1,6,1,5,1,25,28,N
07-16-2018-E040-2018-05338A,ESSEX-NUTLEY TWP,4,N,N,N,4,11,3,1,4,2,1,1,1,1,1,55,60,N
07-16-2018-18-68875,ESSEX-NUTLEY TWP,4,Y,N,N,1,13,5,1,4,2,2,3,2,5,1,25,22,N
07-16-2018-18-65998,ESSEX-NUTLEY TWP,4,N,N,N,1,13,7,1,6,2,2,6,2,5,1,25,22,N
07-17-2018-I-2018-009021,ESSEX-ORANGE CITY,5,Y,N,N,1,13,5,1,4,2,2,6,2,5,1,25,22,N
07-17-2018-I-2018-026961,ESSEX-ORANGE CITY,4,N,Y,N,2,1,7,1,4,2,1,7,1,4,1,25,,N
07-17-2018-I-2018-029015,ESSEX-ORANGE CITY,4,Y,N,N,4,99,7,1,4,2,1,6,1,,1,35,11,N
07-18-2018-B060-2018-04278A,ESSEX-ROSELAND BORO,4,N,Y,N,4,11,1,1,4,2,1,1,1,3,1,65,46,N
07-19-2018-I-2018-018784,ESSEX-SOUTH ORANGE VILLAGE TWP,4,Y,N,N,1,13,5,1,4,2,1,7,5,5,1,35,22,N
07-19-2018-I-2018-012052,ESSEX-SOUTH ORANGE VILLAGE TWP,4,Y,N,N,1,13,5,1,6,2,2,6,5,4,1,35,22,N
07-19-2018-I-2018-008630,ESSEX-SOUTH ORANGE VILLAGE TWP,4,Y,N,N,1,13,7,3,6,2,1,1,1,2,1,25,22,N
07-19-2018-I-2018-011689,ESSEX-SOUTH ORANGE VILLAGE TWP,5,N,N,N,4,99,5,3,4,2,1,6,1,4,1,35,11,N
07-20-2018-18-18285,ESSEX-VERONA TWP,4,Y,N,N,7,3,5,1,4,2,1,1,1,5,1,35,26,N
07-22-2018-B060-2018-00033A,ESSEX-WEST ORANGE TWP,5,N,N,N,4,11,1,3,5,2,1,1,1,3,1,55,49,N
07-22-2018-B060-2018-03688A,ESSEX-WEST ORANGE TWP,5,N,N,N,4,10,1,2,5,2,1,5,1,1,1,65,1,N
07-22-2018-C-2018-005073,ESSEX-WEST ORANGE TWP,4,N,N,N,1,13,5,1,5,2,1,6,1,4,5,35,22,N
07-22-2018-18007631,ESSEX-WEST ORANGE TWP,5,N,N,N,1,13,5,1,4,2,1,6,1,5,1,40,22,N
08-02-2018-2018045430,GLOUCESTER-DEPTFORD TWP,4,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,25,26,N
08-02-2018-A310-2018-02932A,GLOUCESTER-DEPTFORD TWP,4,N,N,N,4,11,2,1,4,2,2,1,2,1,1,65,60,N
08-02-2018-2018029113,GLOUCESTER-DEPTFORD TWP,4,Y,N,N,7,2,5,1,4,2,1,1,1,5,1,35,26,N
08-02-2018-A310-2018-02887A,GLOUCESTER-DEPTFORD TWP,4,N,N,N,1,13,2,1,4,2,1,5,1,1,1,55,22,N
08-02-2018-A310-2018-02581A,GLOUCESTER-DEPTFORD TWP,5,N,Y,N,4,11,2,3,4,2,2,5,1,3,1,65,60,N
08-02-2018-A310-2018-02263A,GLOUCESTER-DEPTFORD TWP,4,N,Y,N,2,2,2,1,4,2,1,1,1,1,1,65,26,N
08-02-2018-2018052478,GLOUCESTER-DEPTFORD TWP,4,Y,N,N,2,3,2,1,4,2,2,7,1,1,1,50,26,N
08-02-2018-A310-2018-00968A,GLOUCESTER-DEPTFORD TWP,5,N,N,N,2,6,2,1,6,1,1,6,1,1,2,45,26,N
08-03-2018-A310-2018-00664A,GLOUCESTER-EAST GREENWICH TWP,5,N,N,N,1,13,1,1,4,2,1,5,1,1,1,55,22,N
08-04-2018-A310-2018-00896A,GLOUCESTER-ELK TWP,5,N,N,N,4,10,2,1,4,2,1,1,1,3,1,55,1,N
08-04-2018-A310-2018-01600A,GLOUCESTER-ELK TWP,5,N,N,N,4,11,2,2,4,2,1,1,1,1,1,65,60,N
08-04-2018-A310-2018-01815A,GLOUCESTER-ELK TWP,4,N,N,N,4,4,2,2,4,2,1,5,1,3,1,65,26,N
08-05-2018-2018-26108,GLOUCESTER-FRANKLIN TWP,4,Y,Y,N,7,3,5,1,4,2,1,7,1,5,1,40,26,N
08-05-2018-2018-18976,GLOUCESTER-FRANKLIN TWP,4,N,N,N,6,12,7,1,4,2,1,1,1,5,1,50,24,N
08-05-2018-2018-35394,GLOUCESTER-FRANKLIN TWP,4,N,N,N,1,13,5,1,4,2,1,6,1,5,1,40,26,N
08-05-2018-2018-6634,GLOUCESTER-FRANKLIN TWP,4,N,N,N,4,11,7,1,4,2,5,1,8,5,1,50,52,N
08-05-2018-2018032902,GLOUCESTER-FRANKLIN TWP,5,N,N,N,1,13,2,1,4,2,1,7,1,99,1,50,22,N
08-05-2018-2018-26567,GLOUCESTER-FRANKLIN TWP,4,N,N,N,4,11,7,1,4,2,1,1,1,4,1,35,44,N
08-05-2018-2018-34072,GLOUCESTER-FRANKLIN TWP,5,Y,N,N,2,7,5,2,4,2,2,1,2,5,1,50,26,N
08-05-2018-2018-9767,GLOUCESTER-FRANKLIN TWP,4,Y,N,N,2,3,2,1,4,2,1,6,1,5,1,50,26,N
08-05-2018-2018-9603,GLOUCESTER-FRANKLIN TWP,4,N,N,N,4,11,5,2,4,2,2,1,5,5,1,45,61,N
08-05-2018-2018-21614,GLOUCESTER-FRANKLIN TWP,5,N,N,N,4,11,2,2,4,2,2,1,2,5,1,50,52,N
08-05-2018-2018-21663,GLOUCESTER-FRANKLIN TWP,5,N,N,N,4,11,5,1,4,2,2,2,2,5,1,45,60,N
08-05-2018-2018013763,GLOUCESTER-FRANKLIN TWP,5,N,N,N,4,11,5,1,4,2,1,1,1,5,1,50,,N
08-05-2018-2018-00002,GLOUCESTER-FRANKLIN TWP,4,N,Y,N,1,13,7,1,4,2,2,5,1,5,1,35,,N
08-05-2018-2018-34718,GLOUCESTER-FRANKLIN TWP,5,N,N,N,4,13,2,1,4,2,1,1,1,5,1,50,21,N
08-06-2018-A310-2018-00953A,GLOUCESTER-GLASSBORO BORO,4,N,N,N,4,10,2,1,4,2,1,7,1,3,1,65,58,N
08-06-2018-2018018244,GLOUCESTER-GLASSBORO BORO,4,N,N,N,4,11,7,1,4,2,2,1,2,5,1,25,52,N
08-06-2018-2018008587,GLOUCESTER-GLASSBORO BORO,4,N,Y,N,2,13,7,1,4,2,1,7,1,5,1,25,22,N
08-06-2018-2018009703,GLOUCESTER-GLASSBORO BORO,5,Y,N,N,7,4,5,1,4,2,1,1,1,5,1,40,26,N
08-06-2018-A310-2018-03039A,GLOUCESTER-GLASSBORO BORO,4,N,N,N,4,2,2,1,4,2,1,1,1,1,1,65,26,N
08-08-2018-A310-2018-00806A,GLOUCESTER-HARRISON TWP,4,N,N,N,4,11,2,1,4,2,1,1,1,3,1,55,60,N
08-08-2018-2018024516,GLOUCESTER-HARRISON TWP,5,N,N,N,4,5,5,3,4,2,1,1,1,5,1,45,26,N
08-08-2018-2018002027,GLOUCESTER-HARRISON TWP,5,N,N,N,4,4,5,1,4,2,1,3,1,5,1,45,26,N
08-08-2018-2018028388,GLOUCESTER-HARRISON TWP,4,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,40,26,N
08-09-2018-2018002115,GLOUCESTER-LOGAN TWP,5,N,N,N,2,4,2,1,4,2,2,7,2,2,1,45,,N
08-09-2018-A310-2018-01165A,GLOUCESTER-LOGAN TWP,4,N,Y,N,4,11,1,1,4,2,1,1,1,1,1,65,48,N
08-09-2018-2018005772,GLOUCESTER-LOGAN TWP,4,N,N,N,4,11,5,1,4,2,1,5,1,5,1,45,60,N
08-09-2018-2018000039,GLOUCESTER-LOGAN TWP,5,Y,N,N,4,4,2,1,4,2,1,1,1,5,1,45,26,N
08-10-2018-2018004925,GLOUCESTER-MANTUA TWP,5,Y,N,N,7,3,2,1,4,2,1,6,1,5,1,40,26,N
08-10-2018-A310-2018-02904A,GLOUCESTER-MANTUA TWP,5,N,N,N,4,11,2,1,4,2,1,5,1,3,1,65,58,N
08-10-2018-2018009301,GLOUCESTER-MANTUA TWP,5,N,N,N,4,4,5,3,4,2,2,1,2,5,1,45,26,N
08-10-2018-2018008531,GLOUCESTER-MANTUA TWP,4,N,N,N,2,1,5,1,4,2,1,4,1,5,1,50,26,N
08-10-2018-2018002179,GLOUCESTER-MANTUA TWP,4,N,N,N,4,11,5,1,5,2,2,5,2,5,1,35,58,N
08-10-2018-2018015237,GLOUCESTER-MANTUA TWP,5,Y,N,N,2,3,5,1,4,2,5,6,7,5,1,40,26,N
08-10-2018-2018005021,GLOUCESTER-MANTUA TWP,4,Y,N,N,4,4,2,1,4,2,1,7,1,5,1,45,26,N
08-11-2018-2018029272,GLOUCESTER-MONROE TWP,5,Y,N,N,2,3,2,1,4,2,1,6,1,3,1,50,26,N
08-11-2018-2018028952,GLOUCESTER-MONROE TWP,5,N,N,N,2,4,2,1,4,2,1,1,1,4,1,55,26,N
08-11-2018-2018024423,GLOUCESTER-MONROE TWP,4,N,Y,N,4,11,2,1,4,2,2,7,2,5,1,45,61,N
08-11-2018-2018032046,GLOUCESTER-MONROE TWP,5,N,N,N,1,13,2,1,4,2,2,6,5,3,1,50,22,N
08-11-2018-2018002614,GLOUCESTER-MONROE TWP,4,N,N,N,4,11,5,1,4,2,1,7,1,5,1,50,52,N
08-11-2018-2018033346,GLOUCESTER-MONROE TWP,4,N,Y,N,4,11,5,1,4,2,1,6,1,5,1,45,52,N
08-11-2018-2018027738,GLOUCESTER-MONROE TWP,5,N,N,N,2,1,2,1,4,2,2,1,2,5,1,55,26,N
08-11-2018-2018001698,GLOUCESTER-MONROE TWP,4,Y,N,N,4,4,7,1,4,2,1,6,1,5,1,35,26,N
08-11-2018-2018004503,GLOUCESTER-MONROE TWP,5,Y,N,N,7,3,2,1,4,2,1,1,1,5,1,45,26,N
08-11-2018-2018007751,GLOUCESTER-MONROE TWP,5,N,N,N,4,11,2,2,4,2,1,1,1,4,1,55,52,N
08-11-2018-2018022951,GLOUCESTER-MONROE TWP,5,N,N,N,4,11,5,2,4,2,1,6,1,5,1,45,60,N
08-11-2018-2018018448,GLOUCESTER-MONROE TWP,5,N,N,N,4,10,7,2,4,2,1,1,1,5,1,35,,N
08-11-2018-2018024509,GLOUCESTER-MONROE TWP,5,N,N,N,4,9,7,1,4,2,2,1,2,5,1,40,26,N
08-11-2018-2018033804,GLOUCESTER-MONROE TWP,4,Y,N,N,2,3,2,1,4,2,1,1,1,4,1,55,26,N
08-13-2018-2018013862,GLOUCESTER-NEWFIELD BORO,4,N,N,N,4,99,5,1,4,2,1,6,1,5,1,35,11,N
08-14-2018-2018008202,GLOUCESTER-PAULSBORO BORO,4,Y,N,N,7,3,7,1,4,2,2,1,2,5,1,25,26,N
08-18-2018-2018046639,GLOUCESTER-WASHINGTON TWP,4,Y,N,N,2,6,7,1,4,2,1,3,1,4,1,25,26,N
08-18-2018-2018052929,GLOUCESTER-WASHINGTON TWP,5,N,N,N,1,13,5,1,4,2,1,1,1,5,1,50,22,N
08-18-2018-2018016158,GLOUCESTER-WASHINGTON TWP,4,Y,N,N,2,1,5,1,4,2,2,1,2,5,1,45,26,N
08-18-2018-2018012097,GLOUCESTER-WASHINGTON TWP,4,N,Y,N,7,11,5,3,4,2,1,7,1,5,1,45,60,N
08-18-2018-2018003238,GLOUCESTER-WASHINGTON TWP,4,Y,Y,N,7,11,5,1,4,2,1,1,1,4,1,45,60,N
08-18-2018-2018052146,GLOUCESTER-WASHINGTON TWP,4,Y,Y,N,4,11,7,1,4,2,1,1,1,5,1,25,46,N
08-18-2018-2018007488,GLOUCESTER-WASHINGTON TWP,5,N,N,N,1,13,2,1,4,2,2,7,2,2,1,45,22,N
08-20-2018-2018014836,GLOUCESTER-WEST DEPTFORD TWP,4,N,N,N,4,11,2,1,4,2,1,1,1,2,1,50,52,N
08-20-2018-2018007068,GLOUCESTER-WEST DEPTFORD TWP,5,N,N,N,4,99,8,1,4,2,1,6,1,5,1,,11,N
08-20-2018-A310-2018-01209A,GLOUCESTER-WEST DEPTFORD TWP,4,N,N,N,4,11,1,1,4,2,1,1,1,1,1,65,48,N
08-22-2018-2018017568,GLOUCESTER-WOODBURY CITY,5,N,N,N,1,13,2,1,4,2,2,6,2,5,1,30,22,N
08-22-2018-2018025664,GLOUCESTER-WOODBURY CITY,4,Y,N,N,2,1,2,1,4,2,1,6,1,5,1,25,26,N
08-22-2018-2018000659,GLOUCESTER-WOODBURY CITY,4,Y,N,N,1,13,5,1,4,2,1,1,1,4,1,25,26,N
08-24-2018-2018018343,GLOUCESTER-WOOLWICH TWP,5,Y,N,N,4,11,5,2,4,2,1,6,1,5,1,45,51,N
08-24-2018-2018016851,GLOUCESTER-WOOLWICH TWP,4,Y,N,N,2,3,2,1,6,2,1,2,1,5,1,45,26,N
08-24-2018-2018007117,GLOUCESTER-WOOLWICH TWP,5,N,N,N,4,4,2,1,4,2,1,1,1,5,1,45,26,N
09-01-2018-2018-40575,HUDSON-BAYONNE CITY,4,Y,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
09-01-2018-2018-72802,HUDSON-BAYONNE CITY,5,N,N,N,1,13,7,1,4,2,1,1,1,5,1,25,,N
09-01-2018-2018-38167,HUDSON-BAYONNE CITY,4,N,Y,N,2,4,7,1,4,2,1,1,1,4,2,25,26,N
09-01-2018-2018-68671,HUDSON-BAYONNE CITY,4,N,N,N,2,1,2,1,5,2,1,1,1,4,1,45,26,N
09-01-2018-18-54683,HUDSON-BAYONNE CITY,5,Y,N,N,5,14,7,1,4,2,1,1,1,5,1,25,21,N
09-01-2018-B130-2018-04627A,HUDSON-BAYONNE CITY,5,N,N,N,4,15,7,1,4,2,1,1,1,5,1,25,39,N
09-01-2018-2018-43817,HUDSON-BAYONNE CITY,4,Y,N,N,5,14,7,1,4,2,1,1,1,5,1,25,22,N
09-01-2018-2018-40733,HUDSON-BAYONNE CITY,4,N,N,N,7,11,8,1,4,2,1,1,1,5,1,25,59,N
09-01-2018-2018-69991,HUDSON-BAYONNE CITY,5,N,N,N,1,13,2,3,4,2,1,6,1,2,1,45,26,N
09-04-2018-B060-2018-04321A,HUDSON-HARRISON TOWN,5,N,N,N,2,1,1,1,4,2,1,3,1,1,1,50,26,N
09-04-2018-18-009254,HUDSON-HARRISON TOWN,4,Y,N,N,1,13,7,1,4,2,1,1,1,2,1,25,26,N
09-05-2018-18-96534,HUDSON-HOBOKEN CITY,4,Y,N,N,1,13,7,1,4,1,1,1,1,5,1,25,26,N
09-05-2018-18-95278,HUDSON-HOBOKEN CITY,4,N,N,N,2,1,5,1,4,2,1,7,1,4,1,25,26,N
09-05-2018-18-95270,HUDSON-HOBOKEN CITY,4,N,N,N,1,13,7,1,4,2,1,6,1,5,1,25,22,N
09-05-2018-18-29455,HUDSON-HOBOKEN CITY,4,N,Y,N,2,6,7,1,6,2,1,6,1,5,1,25,28,N
09-05-2018-18-98399,HUDSON-HOBOKEN CITY,4,Y,N,N,2,3,7,1,4,1,2,6,2,5,1,25,26,N
09-05-2018-18-96142,HUDSON-HOBOKEN CITY,4,Y,N,N,1,13,7,1,4,2,2,6,2,5,1,25,28,N
09-05-2018-18-95905,HUDSON-HOBOKEN CITY,4,N,N,N,5,14,8,1,4,2,1,1,1,4,1,25,21,N
09-06-2018-18-011535,HUDSON-JERSEY CITY,4,Y,N,N,2,6,7,1,4,2,1,1,1,4,1,25,28,N
09-06-2018-18-015681,HUDSON-JERSEY CITY,4,Y,N,N,2,4,5,1,4,2,1,7,1,4,1,25,26,N
09-06-2018-3369-18,HUDSON-JERSEY CITY,5,N,N,N,2,2,2,1,4,2,2,5,2,1,1,40,,N
09-06-2018-18-013752,HUDSON-JERSEY CITY,4,Y,N,N,7,3,2,1,4,2,1,1,1,4,1,25,28,N
09-06-2018-18418-18,HUDSON-JERSEY CITY,4,Y,N,N,2,1,7,1,4,2,1,1,1,2,5,25,26,N
09-06-2018-18-011245,HUDSON-JERSEY CITY,4,N,N,N,1,13,7,1,4,2,1,1,1,4,1,25,22,N
09-06-2018-18-013129,HUDSON-JERSEY CITY,4,Y,N,N,2,3,7,1,4,2,1,3,1,5,1,25,26,N
09-06-2018-001242-18,HUDSON-JERSEY CITY,5,Y,N,N,1,13,7,1,4,2,2,6,2,4,1,25,,N
09-06-2018-18-001700,HUDSON-JERSEY CITY,5,Y,N,N,7,3,6,1,4,2,2,6,4,4,1,25,26,N
09-06-2018-016697-18,HUDSON-JERSEY CITY,4,N,Y,N,2,11,2,1,4,2,2,1,5,1,2,40,,N
09-06-2018-18-002062,HUDSON-JERSEY CITY,5,Y,N,N,7,11,7,2,5,2,1,6,1,4,2,25,,N
09-06-2018-#14871-18,HUDSON-JERSEY CITY,4,N,N,N,3,4,5,3,4,2,1,1,1,5,1,25,26,N
09-06-2018-18-016200,HUDSON-JERSEY CITY,4,Y,Y,N,7,11,7,1,4,2,1,2,1,5,1,25,69,N
09-06-2018-18-029433,HUDSON-JERSEY CITY,5,Y,N,N,1,13,7,1,4,2,1,6,1,5,1,25,,N
09-06-2018-#024069-18,HUDSON-JERSEY CITY,5,Y,N,N,1,13,7,1,,2,1,1,1,5,1,25,,N
09-06-2018-18-010037,HUDSON-JERSEY CITY,4,N,N,N,2,5,7,1,4,2,1,1,1,4,1,25,26,N
09-06-2018-18-017983,HUDSON-JERSEY CITY,4,N,N,N,3,10,2,1,4,2,1,1,1,1,1,25,,N
09-06-2018-18-026660,HUDSON-JERSEY CITY,4,Y,N,N,7,11,7,,,,,,,,,25,69,N
09-06-2018-18-001018,HUDSON-JERSEY CITY,4,N,N,N,7,11,2,1,4,2,1,1,1,5,1,,26,N
09-06-2018-18-015258,HUDSON-JERSEY CITY,4,Y,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
09-06-2018-18-018361,HUDSON-JERSEY CITY,4,N,N,N,7,11,9,1,4,2,2,1,2,1,1,25,59,N
09-06-2018-18-12869,HUDSON-JERSEY CITY,4,N,N,N,2,3,7,1,4,2,1,6,1,5,1,25,26,N
09-06-2018-18-018061,HUDSON-JERSEY CITY,4,Y,N,N,1,13,7,1,4,2,1,1,1,4,1,25,26,N
09-06-2018-18-019978,HUDSON-JERSEY CITY,5,Y,N,N,2,13,5,1,4,1,1,6,1,4,1,25,26,N
09-06-2018-18-005023,HUDSON-JERSEY CITY,5,N,N,N,1,13,7,1,4,2,1,6,1,4,1,25,26,N
09-06-2018-18-009735,HUDSON-JERSEY CITY,4,N,N,N,4,11,5,1,4,2,1,1,1,4,1,25,69,N
09-06-2018-18-018412,HUDSON-JERSEY CITY,5,N,N,N,1,13,2,1,4,2,1,1,1,2,1,45,22,N
09-06-2018-18-23646,HUDSON-JERSEY CITY,4,Y,N,N,2,3,7,1,4,2,1,7,1,2,1,25,26,N
09-06-2018-SO-18-014936,HUDSON-JERSEY CITY,4,N,N,N,2,1,2,1,4,2,1,1,1,,1,25,26,N
09-06-2018-D030-2018-00901A,HUDSON-JERSEY CITY,4,N,N,N,2,1,3,1,4,2,1,1,1,1,1,45,26,N
09-06-2018-18-10623,HUDSON-JERSEY CITY,4,Y,N,N,1,13,2,2,4,2,2,6,2,1,1,45,22,N
09-06-2018-18-014305,HUDSON-JERSEY CITY,4,N,Y,N,2,5,5,1,4,2,1,1,1,4,1,25,26,N
09-06-2018-18-023534,HUDSON-JERSEY CITY,5,Y,N,N,2,8,7,1,4,1,1,5,1,5,1,25,,N
09-06-2018-18-008095,HUDSON-JERSEY CITY,4,N,N,N,2,3,7,1,4,1,1,7,1,5,1,25,,N
09-07-2018-18-32291,HUDSON-KEARNY TOWN,5,Y,N,N,1,13,5,1,4,2,1,6,1,4,1,25,22,N
09-07-2018-18-12101,HUDSON-KEARNY TOWN,4,N,N,N,2,1,2,1,4,2,1,7,1,1,1,50,26,N
09-07-2018-18-40570,HUDSON-KEARNY TOWN,4,N,N,N,2,1,5,1,4,2,1,1,1,5,1,25,26,N
09-07-2018-B060-2018-02320A,HUDSON-KEARNY TOWN,4,N,Y,N,4,10,1,2,6,2,1,6,1,1,1,50,48,N
09-07-2018-18-40782,HUDSON-KEARNY TOWN,4,Y,N,N,2,3,7,1,7,2,1,1,1,5,1,25,26,N
09-07-2018-18-28740,HUDSON-KEARNY TOWN,4,N,N,N,7,11,5,1,4,2,2,1,2,5,1,25,56,N
09-07-2018-18-40385,HUDSON-KEARNY TOWN,4,Y,N,N,2,7,5,1,4,2,2,7,2,4,1,25,26,N
09-07-2018-18-08242,HUDSON-KEARNY TOWN,5,Y,N,N,1,13,2,1,4,2,1,6,1,1,1,50,22,N
09-07-2018-18-40038,HUDSON-KEARNY TOWN,4,Y,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
09-07-2018-18-39942,HUDSON-KEARNY TOWN,4,Y,N,N,2,3,7,1,4,2,1,6,1,5,1,25,26,N
09-07-2018-D030-2018-01420A,HUDSON-KEARNY TOWN,5,N,N,N,2,6,3,2,4,2,1,1,1,1,1,55,99,N
09-08-2018-18-086769,HUDSON-NORTH BERGEN TWP,5,N,N,N,2,3,7,1,4,2,1,6,1,4,1,35,,N
09-08-2018-18-120998,HUDSON-NORTH BERGEN TWP,4,N,N,N,2,1,5,1,4,2,1,1,1,4,1,25,26,N
09-08-2018-18-119878,HUDSON-NORTH BERGEN TWP,4,N,N,N,2,2,2,1,4,2,1,6,1,4,1,40,26,N
09-08-2018-18-123201,HUDSON-NORTH BERGEN TWP,4,N,N,N,2,1,3,3,4,2,1,6,1,4,1,35,26,N
09-08-2018-S0-18-030030,HUDSON-NORTH BERGEN TWP,4,N,N,N,5,14,5,3,4,2,1,3,1,4,1,25,21,N
09-08-2018-18-122095,HUDSON-NORTH BERGEN TWP,4,N,N,N,2,1,2,1,4,1,2,6,2,4,1,50,26,N
09-08-2018-18-125369,HUDSON-NORTH BERGEN TWP,4,Y,N,N,2,1,5,1,4,2,2,6,1,4,1,25,26,N
09-08-2018-SO-18-037554,HUDSON-NORTH BERGEN TWP,5,N,N,N,1,13,9,1,6,2,1,1,1,4,1,25,22,N
09-08-2018-18-123404,HUDSON-NORTH BERGEN TWP,4,Y,N,N,1,13,7,1,7,2,2,6,2,4,1,25,22,N
09-08-2018-18031696,HUDSON-NORTH BERGEN TWP,5,N,N,N,2,1,5,1,4,2,1,1,1,99,,25,26,N
09-08-2018-18008174,HUDSON-NORTH BERGEN TWP,5,N,N,N,2,7,5,1,4,2,2,1,2,4,1,40,26,N
09-09-2018-18-035028,HUDSON-SECAUCUS TOWN,4,N,N,N,4,4,7,1,4,2,2,1,2,4,1,25,,N
