crashid,location,severity_rating5,intersection,alcohol_involved,hazmat_involved,hs_collision_type,crash_type,road_sys_code,road_horiz_align_code,road_grade_code,road_surf_code,surf_cond_code,light_cond_code,environ_cond_code,road_median_code,temp_traffic_zone,posted_speed,first_harmful_event,flg_cell_in_use
08-02-2015-2015027311,GLOUCESTER-DEPTFORD TWP,4,Y,Y,N,2,3,2,1,4,2,1,1,1,5,1,35,26,N
08-03-2015-A310-2015-00803A,GLOUCESTER-EAST GREENWICH TWP,5,N,N,N,2,2,1,1,4,2,1,1,1,1,1,65,26,N
08-04-2015-201502234,GLOUCESTER-ELK TWP,4,N,N,N,2,8,5,1,4,2,1,5,1,5,1,,26,N
08-04-2015-A310-2015-02150A,GLOUCESTER-ELK TWP,4,N,N,N,4,11,2,0,4,2,1,1,1,3,1,65,5,N
08-04-2015-A310-2015-00277A,GLOUCESTER-ELK TWP,4,N,N,N,4,11,2,0,4,2,1,2,5,3,1,65,6,N
08-04-2015-201509518,GLOUCESTER-ELK TWP,4,Y,N,N,3,3,2,1,4,2,1,1,1,5,1,5,26,N
08-05-2015-2015-10486,GLOUCESTER-FRANKLIN TWP,4,N,Y,N,5,14,7,1,4,2,1,5,1,5,1,40,21,N
08-05-2015-2015-17187,GLOUCESTER-FRANKLIN TWP,4,N,N,N,4,11,7,1,4,2,1,6,1,5,1,35,6,N
08-05-2015-2015-20217,GLOUCESTER-FRANKLIN TWP,4,N,N,N,4,11,5,0,4,2,1,1,1,5,1,40,5,N
08-05-2015-2015-20378,GLOUCESTER-FRANKLIN TWP,4,N,N,N,2,4,5,0,4,2,2,1,2,5,1,40,26,N
08-05-2015-2015-6696,GLOUCESTER-FRANKLIN TWP,4,Y,N,N,4,3,5,1,4,2,1,1,1,5,1,45,26,N
08-05-2015-2015-8391,GLOUCESTER-FRANKLIN TWP,4,Y,N,N,1,13,2,0,4,2,1,7,1,5,1,40,22,N
08-05-2015-2015-15441,GLOUCESTER-FRANKLIN TWP,4,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,50,26,N
08-05-2015-2015-11337,GLOUCESTER-FRANKLIN TWP,5,N,N,N,4,1,2,1,4,2,1,1,1,5,1,50,26,N
08-05-2015-2015-13204,GLOUCESTER-FRANKLIN TWP,4,N,Y,N,5,14,2,1,4,2,1,1,1,5,1,50,21,N
08-05-2015-2015-7694,GLOUCESTER-FRANKLIN TWP,4,Y,Y,N,4,99,2,1,4,2,1,7,1,5,1,50,19,N
08-05-2015-2015-12822,GLOUCESTER-FRANKLIN TWP,5,Y,N,N,4,3,7,1,4,2,1,1,1,5,1,50,26,N
08-05-2015-2015-5886,GLOUCESTER-FRANKLIN TWP,4,N,N,N,4,11,5,1,4,2,1,1,1,5,1,50,6,N
08-05-2015-2015-18925,GLOUCESTER-FRANKLIN TWP,4,Y,Y,N,4,3,2,1,4,2,1,6,1,5,1,50,26,N
08-06-2015-2015031014,GLOUCESTER-GLASSBORO BORO,5,N,Y,N,2,4,5,1,4,2,2,6,2,5,1,35,26,N
08-06-2015-2015026491,GLOUCESTER-GLASSBORO BORO,5,N,N,N,2,4,5,1,4,2,1,6,1,5,1,35,26,N
08-06-2015-2015-014965,GLOUCESTER-GLASSBORO BORO,4,N,Y,N,1,13,2,1,4,2,1,1,1,5,1,45,22,N
08-06-2015-2015027920,GLOUCESTER-GLASSBORO BORO,5,N,N,N,1,13,2,1,4,2,1,6,4,5,1,45,22,N
08-08-2015-2015026182,GLOUCESTER-HARRISON TWP,4,Y,N,N,2,7,5,1,4,2,1,1,1,5,1,40,26,N
08-08-2015-A310-2015-01275A,GLOUCESTER-HARRISON TWP,5,N,N,N,2,2,2,1,4,2,1,1,5,3,1,65,26,N
08-10-2015-A310-2015-0632A,GLOUCESTER-MANTUA TWP,5,N,N,N,4,10,2,1,4,2,1,1,1,3,1,55,6,N
08-10-2015-A310-2015-00120A,GLOUCESTER-MANTUA TWP,5,N,N,N,4,11,2,0,4,2,4,1,2,3,1,55,5,N
08-10-2015-2015010749,GLOUCESTER-MANTUA TWP,4,N,N,N,2,7,5,1,4,2,1,1,1,5,1,50,26,N
08-10-2015-A310-2015-01781A,GLOUCESTER-MANTUA TWP,4,N,Y,N,7,11,2,1,4,2,1,1,1,1,1,65,46,N
08-10-2015-A310201501632A,GLOUCESTER-MANTUA TWP,5,N,N,N,4,10,2,1,4,2,1,1,1,3,1,55,6,N
08-10-2015-2015001400,GLOUCESTER-MANTUA TWP,4,N,N,N,4,10,5,1,0,2,1,1,1,5,1,50,5,N
08-11-2015-2015027034,GLOUCESTER-MONROE TWP,4,Y,Y,N,5,14,2,1,4,2,1,7,1,3,1,50,21,N
08-11-2015-2015017363,GLOUCESTER-MONROE TWP,4,Y,N,N,2,1,2,1,4,2,1,1,1,5,1,45,26,N
08-11-2015-2015021643,GLOUCESTER-MONROE TWP,4,N,N,N,2,1,5,1,4,2,1,1,1,5,1,35,26,N
08-11-2015-2015017226,GLOUCESTER-MONROE TWP,4,N,N,N,2,9,2,1,4,2,1,1,1,3,1,50,26,N
08-11-2015-2015001725,GLOUCESTER-MONROE TWP,4,N,N,N,1,13,2,1,4,2,1,7,1,3,1,50,22,N
08-11-2015-2015016755,GLOUCESTER-MONROE TWP,4,Y,Y,N,2,9,5,1,4,2,1,1,1,5,1,50,26,N
08-11-2015-2015003268,GLOUCESTER-MONROE TWP,4,N,N,N,2,4,5,1,4,2,1,1,1,5,1,50,26,N
08-11-2015-2015019586,GLOUCESTER-MONROE TWP,5,N,N,N,4,11,7,1,4,2,1,7,1,5,1,45,5,N
08-11-2015-2015009900,GLOUCESTER-MONROE TWP,4,N,Y,N,3,1,2,1,4,2,1,7,1,4,1,55,26,N
08-11-2015-2015021085,GLOUCESTER-MONROE TWP,4,N,Y,N,4,11,2,0,4,2,1,7,1,4,1,55,5,N
08-11-2015-2015007285,GLOUCESTER-MONROE TWP,5,N,N,N,1,13,5,1,4,2,1,7,1,5,1,50,22,N
08-11-2015-2015006206,GLOUCESTER-MONROE TWP,5,N,N,N,4,11,7,0,4,2,1,7,1,5,1,35,5,N
08-11-2015-2015018523,GLOUCESTER-MONROE TWP,5,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,30,26,N
08-11-2015-2015021009,GLOUCESTER-MONROE TWP,4,N,Y,N,3,4,2,0,4,2,1,1,1,4,1,55,26,N
08-11-2015-2015008374,GLOUCESTER-MONROE TWP,4,N,N,N,1,13,9,1,4,2,1,1,1,5,1,,22,N
08-13-2015-C-08-15,GLOUCESTER-NEWFIELD BORO,4,Y,N,N,4,10,7,1,4,2,1,1,1,5,1,50,5,N
08-14-2015-201501513,GLOUCESTER-PAULSBORO BORO,4,N,N,N,2,6,7,1,4,2,4,6,2,5,1,25,26,N
08-18-2015-A310-2015-00135A,GLOUCESTER-WASHINGTON TWP,4,N,Y,N,4,11,2,1,4,2,1,6,1,1,1,55,5,N
08-18-2015-2015059073,GLOUCESTER-WASHINGTON TWP,4,Y,N,N,2,3,2,1,4,2,1,7,1,5,1,45,26,N
08-18-2015-2015039997,GLOUCESTER-WASHINGTON TWP,4,N,Y,N,1,13,2,1,4,2,1,5,1,3,1,45,22,N
08-18-2015-201503997,GLOUCESTER-WASHINGTON TWP,4,N,Y,N,1,13,2,1,4,2,1,5,1,3,1,45,22,N
08-18-2015-2015004755,GLOUCESTER-WASHINGTON TWP,5,N,N,N,1,13,2,1,4,2,1,5,1,3,1,50,22,N
08-18-2015-2015025607,GLOUCESTER-WASHINGTON TWP,4,Y,N,N,7,11,2,1,4,2,1,6,1,2,1,45,56,N
08-18-2015-2015027650,GLOUCESTER-WASHINGTON TWP,5,N,N,N,7,4,5,,,2,1,1,1,5,1,50,26,N
08-18-2015-A310-2015-00665A,GLOUCESTER-WASHINGTON TWP,5,N,N,N,1,13,2,0,4,2,2,5,2,3,1,65,22,N
08-18-2015-2015013471,GLOUCESTER-WASHINGTON TWP,4,N,N,N,7,11,5,0,4,2,1,5,1,5,1,35,56,N
08-19-2015-15-022,GLOUCESTER-WENONAH BORO,4,N,Y,N,2,6,7,1,4,2,1,1,1,5,1,25,28,N
08-20-2015-A310-2015-01984A,GLOUCESTER-WEST DEPTFORD TWP,4,N,N,N,4,1,1,1,7,2,1,5,1,1,1,55,26,N
08-20-2015-A310-2015-01550A,GLOUCESTER-WEST DEPTFORD TWP,4,N,N,N,4,10,1,1,4,2,1,1,1,1,1,65,5,N
08-20-2015-A310-2015-00403A,GLOUCESTER-WEST DEPTFORD TWP,4,N,N,N,2,6,1,1,7,2,1,5,1,1,1,65,28,N
08-20-2015-2015012259,GLOUCESTER-WEST DEPTFORD TWP,4,N,N,N,2,1,7,1,7,2,1,1,1,5,1,25,26,N
08-20-2015-2015007961,GLOUCESTER-WEST DEPTFORD TWP,4,N,Y,N,7,11,5,0,4,2,2,6,2,5,1,40,56,N
08-20-2015-A310201502495A,GLOUCESTER-WEST DEPTFORD TWP,4,N,Y,N,2,4,1,1,7,2,1,5,1,1,1,65,26,N
08-20-2015-A310-2015-01458A,GLOUCESTER-WEST DEPTFORD TWP,5,N,N,N,1,13,1,1,7,2,1,1,1,1,1,65,22,N
08-22-2015-2015010044,GLOUCESTER-WOODBURY CITY,4,N,Y,N,7,11,2,1,4,2,1,6,1,4,1,30,52,N
08-23-2015-2015003408,GLOUCESTER-WOODBURY HEIGHTS BORO,4,Y,N,N,2,3,5,1,4,2,1,1,1,5,1,35,26,N
08-24-2015-2015000814,GLOUCESTER-WOOLWICH TWP,4,Y,N,N,1,13,7,1,4,2,1,1,1,5,1,35,22,N
08-24-2015-D020-2015-00674A,GLOUCESTER-WOOLWICH TWP,4,N,N,N,2,1,3,1,4,2,1,6,1,1,1,45,26,N
08-24-2015-D020-2015-00903A,GLOUCESTER-WOOLWICH TWP,5,N,N,N,4,1,3,1,4,2,1,5,1,1,3,45,26,N
09-01-2015-15-65625,HUDSON-BAYONNE CITY,4,N,Y,N,2,1,5,1,4,2,1,6,1,5,1,25,26,N
09-01-2015-2015-11364,HUDSON-BAYONNE CITY,5,N,N,N,7,11,9,1,4,2,1,1,1,5,1,25,56,N
09-01-2015-2015-369,HUDSON-BAYONNE CITY,5,Y,N,N,2,1,2,1,4,2,1,6,1,2,1,45,26,N
09-01-2015-2015-57403,HUDSON-BAYONNE CITY,4,Y,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
09-01-2015-2015-68431,HUDSON-BAYONNE CITY,5,Y,N,N,1,13,2,1,4,2,1,6,1,1,,45,22,N
09-01-2015-2015-81199,HUDSON-BAYONNE CITY,5,N,N,N,1,13,7,1,4,2,1,6,5,5,1,25,22,N
09-01-2015-D030-2015-01069A,HUDSON-BAYONNE CITY,4,N,N,N,7,11,3,1,7,1,1,1,1,2,1,50,48,N
09-01-2015-2015-26938,HUDSON-BAYONNE CITY,4,Y,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
09-01-2015-2015-44036,HUDSON-BAYONNE CITY,4,Y,Y,N,2,1,7,1,4,2,1,1,1,5,1,25,26,N
09-01-2015-2015-43201,HUDSON-BAYONNE CITY,4,N,N,N,2,6,7,1,4,2,1,6,1,5,1,25,28,N
09-01-2015-2015-75370,HUDSON-BAYONNE CITY,4,N,N,N,1,13,7,1,4,2,0,1,0,5,1,25,22,N
09-03-2015-I-2015-012499,HUDSON-GUTTENBERG TOWN,5,N,N,N,1,13,7,1,4,2,1,1,1,4,1,25,22,N
09-04-2015-15-011823,HUDSON-HARRISON TOWN,4,Y,N,N,1,13,5,1,0,2,1,1,1,4,1,25,22,N
09-05-2015-15-45525,HUDSON-HOBOKEN CITY,5,Y,N,N,1,13,7,1,4,2,1,1,1,5,1,25,22,N
09-06-2015-15-29519,HUDSON-JERSEY CITY,5,N,N,N,2,4,2,1,4,2,2,6,2,4,1,45,26,N
09-06-2015-15-031361,HUDSON-JERSEY CITY,4,N,N,N,1,13,5,1,4,2,2,6,1,4,1,25,22,N
09-06-2015-15-25638,HUDSON-JERSEY CITY,5,N,N,N,1,13,7,1,4,2,1,6,1,5,1,,22,N
09-06-2015-SO-15-028211,HUDSON-JERSEY CITY,5,N,N,N,1,13,7,1,4,2,1,7,1,,,25,22,N
09-06-2015-21024-15,HUDSON-JERSEY CITY,5,Y,N,N,1,13,2,1,4,2,1,6,1,3,1,45,22,N
09-06-2015-15-3876,HUDSON-JERSEY CITY,4,Y,Y,N,1,13,5,1,4,2,1,6,1,5,1,25,22,N
09-06-2015-15-013684,HUDSON-JERSEY CITY,5,N,N,N,2,6,7,1,4,2,1,3,1,5,1,25,28,N
09-06-2015-15571-15,HUDSON-JERSEY CITY,4,N,N,N,2,1,7,1,4,2,1,6,1,4,1,25,26,N
09-06-2015-16000-15,HUDSON-JERSEY CITY,4,Y,N,N,2,3,7,1,4,2,1,1,1,4,1,25,26,N
09-06-2015-15-013913,HUDSON-JERSEY CITY,4,N,N,N,1,13,7,1,0,2,1,3,1,5,1,25,22,N
09-06-2015-15-21688,HUDSON-JERSEY CITY,4,Y,N,N,2,5,5,1,4,2,1,1,1,4,1,25,26,N
09-06-2015-25435-15,HUDSON-JERSEY CITY,4,Y,N,N,1,13,7,1,4,2,2,6,2,4,1,25,22,N
09-06-2015-28119-15,HUDSON-JERSEY CITY,4,Y,N,N,2,3,7,1,4,2,1,6,1,5,1,25,26,N
09-06-2015-15-194,HUDSON-JERSEY CITY,5,Y,N,N,1,13,7,1,4,1,2,6,2,4,1,25,22,N
09-06-2015-17541-15,HUDSON-JERSEY CITY,5,N,N,N,2,4,5,0,0,2,2,1,2,5,1,25,26,N
09-06-2015-S0-15-035998,HUDSON-JERSEY CITY,5,N,Y,N,7,11,5,0,0,2,1,6,1,4,1,25,60,N
09-06-2015-29572-15,HUDSON-JERSEY CITY,4,N,N,N,1,13,5,1,4,2,2,6,1,4,1,25,22,N
09-06-2015-SO-15-029442,HUDSON-JERSEY CITY,4,N,N,N,1,13,2,1,0,2,1,1,1,4,1,25,22,N
09-06-2015-15-22046,HUDSON-JERSEY CITY,5,N,N,N,7,11,2,1,4,2,2,7,2,,1,45,52,N
09-06-2015-15-021589,HUDSON-JERSEY CITY,4,N,N,N,2,3,2,1,4,2,1,6,1,2,1,,26,N
09-06-2015-15-16098,HUDSON-JERSEY CITY,4,Y,N,N,1,13,7,1,4,2,1,4,1,4,1,25,,N
09-06-2015-15-26219,HUDSON-JERSEY CITY,4,N,N,N,2,6,7,0,4,2,1,6,1,4,1,25,28,N
09-06-2015-016779-15,HUDSON-JERSEY CITY,4,Y,N,N,7,11,7,1,4,2,1,6,1,5,1,25,69,N
09-06-2015-15-1539,HUDSON-JERSEY CITY,4,Y,N,N,2,7,5,1,4,2,1,6,1,5,1,25,26,N
09-06-2015-D030-2015-01488A,HUDSON-JERSEY CITY,4,N,N,N,4,99,3,1,0,2,1,6,1,1,2,50,5,Y
09-07-2015-15024154,HUDSON-KEARNY TOWN,4,Y,N,N,2,3,7,1,4,2,1,1,1,5,1,25,26,N
09-07-2015-15000076,HUDSON-KEARNY TOWN,5,N,N,N,2,6,5,1,4,2,1,7,1,4,1,35,26,N
09-07-2015-15012215,HUDSON-KEARNY TOWN,4,N,N,N,2,6,7,1,4,2,1,1,1,99,1,25,28,N
09-07-2015-15005432,HUDSON-KEARNY TOWN,5,Y,N,N,1,13,7,1,0,2,1,5,1,4,1,25,22,N
09-07-2015-15006269,HUDSON-KEARNY TOWN,4,N,N,N,2,4,2,0,4,2,1,1,1,5,1,30,26,N
09-07-2015-15012239,HUDSON-KEARNY TOWN,4,N,N,N,7,11,5,1,4,2,1,1,1,1,1,35,53,N
09-07-2015-15013207,HUDSON-KEARNY TOWN,4,N,N,N,7,11,2,1,0,2,1,1,1,1,1,45,56,N
09-07-2015-D030-2015-03376A,HUDSON-KEARNY TOWN,5,N,N,N,4,11,3,1,4,2,1,1,1,1,1,55,5,N
09-08-2015-15067137,HUDSON-NORTH BERGEN TWP,4,N,N,N,2,99,5,1,4,2,1,6,1,4,1,25,99,N
09-08-2015-SO-15-009420,HUDSON-NORTH BERGEN TWP,4,Y,N,N,2,13,5,1,4,2,2,3,2,4,1,25,26,N
09-08-2015-D030-2015-01261A,HUDSON-NORTH BERGEN TWP,5,N,N,N,1,13,3,0,4,2,1,5,5,1,1,55,22,N
09-08-2015-SO-15-027446,HUDSON-NORTH BERGEN TWP,4,Y,N,N,1,13,5,1,0,2,1,1,1,4,1,25,22,N
09-08-2015-15085155,HUDSON-NORTH BERGEN TWP,4,N,N,N,4,10,2,0,4,2,1,2,1,1,1,50,6,N
09-08-2015-15104962,HUDSON-NORTH BERGEN TWP,5,N,N,N,2,1,2,1,4,2,1,1,1,4,1,40,26,N
09-08-2015-SO-15-007617,HUDSON-NORTH BERGEN TWP,5,N,N,N,1,13,5,1,4,2,1,6,1,5,1,25,22,N
09-09-2015-15-015461,HUDSON-SECAUCUS TOWN,4,N,N,N,7,11,7,0,4,2,1,2,1,2,1,40,56,N
09-09-2015-15-003280,HUDSON-SECAUCUS TOWN,4,Y,N,N,1,13,7,1,4,2,2,1,1,4,1,40,22,N
09-09-2015-15-002535,HUDSON-SECAUCUS TOWN,5,N,Y,N,1,13,7,1,4,2,1,6,1,5,1,25,22,N
09-09-2015-D030-2015-01362A,HUDSON-SECAUCUS TOWN,5,N,N,N,4,11,3,1,4,2,1,1,1,1,1,55,6,N
09-09-2015-15-002023,HUDSON-SECAUCUS TOWN,5,N,N,N,7,11,2,1,4,2,1,1,1,1,1,50,43,N
09-10-2015-15139801,HUDSON-UNION CITY,4,N,N,N,1,13,7,1,4,2,2,6,5,5,1,25,22,N
09-10-2015-SO-15-022696,HUDSON-UNION CITY,4,Y,N,N,1,13,5,1,4,2,1,1,1,4,1,25,22,N
09-12-2015-I-2015-000096,HUDSON-WEST NEW YORK TOWN,4,N,N,N,2,5,7,1,4,2,1,6,1,5,1,25,26,N
10-01-2015-C040-2015-00133A,HUNTERDON-ALEXANDRIA TWP,4,Y,N,N,2,7,7,1,4,2,1,1,1,5,1,40,26,N
10-01-2015-C040-2015-00256A,HUNTERDON-ALEXANDRIA TWP,5,N,N,N,4,99,5,1,4,2,1,1,1,5,1,45,7,N
10-01-2015-C040201500274A,HUNTERDON-ALEXANDRIA TWP,5,N,N,N,4,99,5,0,0,2,1,1,1,5,1,50,7,N
10-02-2015-B110201501076A,HUNTERDON-BETHLEHEM TWP,5,N,N,N,2,6,1,0,0,2,1,1,1,1,1,65,28,N
10-02-2015-B110201500999A,HUNTERDON-BETHLEHEM TWP,4,N,N,N,6,12,7,0,0,2,1,1,1,5,1,25,24,N
10-05-2015-15132355,HUNTERDON-CLINTON TOWN,5,N,N,N,4,11,7,1,0,2,1,1,1,5,1,25,5,N
10-06-2015-B110-2015-01191A,HUNTERDON-CLINTON TWP,5,N,N,N,4,11,1,1,4,2,1,1,1,1,1,65,26,N
10-06-2015-2015014672,HUNTERDON-CLINTON TWP,4,Y,N,N,2,14,5,1,0,2,1,1,1,5,1,40,26,N
10-06-2015-2015008661,HUNTERDON-CLINTON TWP,4,N,N,N,4,1,2,1,4,2,1,6,1,1,1,55,26,N
10-06-2015-2015023754,HUNTERDON-CLINTON TWP,4,N,N,N,4,99,5,0,0,2,1,1,1,4,1,50,7,N
10-08-2015-C040201500293A,HUNTERDON-EAST AMWELL TWP,4,N,N,N,4,11,2,1,4,2,1,6,1,5,1,45,5,N
10-09-2015-103015,HUNTERDON-FLEMINGTON BORO,4,Y,N,N,1,13,7,1,0,2,1,7,1,5,1,25,22,N
10-09-2015-102515,HUNTERDON-FLEMINGTON BORO,5,N,N,N,1,13,2,1,4,2,1,4,1,2,1,40,22,N
10-17-2015-15005887,HUNTERDON-LAMBERTVILLE CITY,5,N,N,N,4,11,7,1,7,2,1,6,1,5,1,25,6,N
10-18-2015-B110-2015-00340A,HUNTERDON-LEBANON BORO,4,N,N,N,2,1,2,1,4,2,1,1,1,3,1,55,26,N
10-18-2015-B110-2015-00064A,HUNTERDON-LEBANON BORO,5,N,N,N,2,1,1,1,4,2,1,2,5,1,1,65,26,N
10-19-2015-062-15,HUNTERDON-LEBANON TWP,4,N,Y,N,4,1,2,1,4,2,1,1,1,5,1,50,26,N
10-19-2015-112-15,HUNTERDON-LEBANON TWP,4,N,Y,N,6,12,7,1,7,2,1,3,1,2,1,50,24,N
10-21-2015-C040-2015-00197A,HUNTERDON-RARITAN TWP,4,N,N,N,4,12,5,0,4,2,1,2,1,5,1,30,7,N
10-21-2015-15112331,HUNTERDON-RARITAN TWP,4,N,N,N,2,1,2,1,0,2,1,7,1,1,,55,26,N
10-21-2015-15069465,HUNTERDON-RARITAN TWP,4,N,N,N,4,99,5,1,4,2,1,1,1,4,1,45,5,N
10-21-2015-15028457,HUNTERDON-RARITAN TWP,4,N,N,N,7,6,9,0,4,2,1,1,1,5,1,25,56,N
10-21-2015-15114070,HUNTERDON-RARITAN TWP,4,N,N,N,4,11,7,0,4,2,1,1,1,5,,35,6,N
10-22-2015-15056327,HUNTERDON-READINGTON TWP,5,N,N,N,1,13,2,1,4,2,1,1,1,3,1,55,22,N
10-24-2015-15051850,HUNTERDON-TEWKSBURY TWP,4,N,N,N,4,11,7,1,4,2,1,1,5,5,1,25,6,N
10-25-2015-B110-2015-00294A,HUNTERDON-UNION TWP,4,N,N,N,4,11,1,0,0,2,2,1,5,1,1,65,6,N
10-25-2015-B110201501154A,HUNTERDON-UNION TWP,4,N,N,N,4,11,1,1,4,2,1,1,1,1,1,65,6,N
10-25-2015-B110-2015-00933A,HUNTERDON-UNION TWP,4,N,Y,N,4,11,5,0,4,2,1,6,1,5,1,50,6,N
10-25-2015-C040-2015-00274A,HUNTERDON-UNION TWP,5,N,N,N,4,99,5,0,0,2,1,1,1,5,1,50,7,N
10-26-2015-15054281,HUNTERDON-WEST AMWELL TWP,4,N,N,N,4,11,2,1,4,2,1,2,1,3,1,55,5,N
10-26-2015-15029349,HUNTERDON-WEST AMWELL TWP,4,N,N,N,4,11,2,1,4,2,1,1,1,3,1,55,6,N
10-26-2015-15132695,HUNTERDON-WEST AMWELL TWP,4,N,N,N,4,11,2,1,4,2,1,1,1,5,1,45,5,N
11-02-2015-I-2015-018085,MERCER-EWING TWP,4,N,N,N,2,4,5,1,4,2,1,1,1,5,1,40,26,N
11-02-2015-I-2015-022435,MERCER-EWING TWP,5,N,N,N,5,14,5,1,4,2,2,6,2,5,1,35,21,N
11-02-2015-C060-2015-00159A,MERCER-EWING TWP,4,N,N,N,7,2,1,1,4,2,1,6,1,1,1,65,26,N
11-03-2015-15-13622,MERCER-HAMILTON TWP,5,Y,N,N,7,11,7,0,4,2,1,6,1,5,1,35,56,N
11-03-2015-15-36844,MERCER-HAMILTON TWP,4,Y,Y,N,2,3,5,1,4,2,1,6,1,5,1,35,26,N
11-03-2015-15-10092,MERCER-HAMILTON TWP,5,N,N,N,1,13,2,1,4,2,1,6,5,5,1,40,22,N
11-03-2015-15-32426,MERCER-HAMILTON TWP,4,Y,N,N,2,4,5,1,4,2,1,6,1,5,1,35,26,N
11-03-2015-C060-2015-02048A,MERCER-HAMILTON TWP,5,N,N,N,1,13,1,0,0,2,1,7,1,1,1,65,22,N
11-03-2015-15-12741,MERCER-HAMILTON TWP,5,N,N,N,7,11,7,0,4,2,1,1,5,5,1,25,56,N
11-03-2015-15-46165,MERCER-HAMILTON TWP,4,N,N,N,2,4,5,1,4,2,1,1,1,5,1,45,26,N
11-03-2015-15-38312,MERCER-HAMILTON TWP,4,Y,N,N,2,3,2,1,7,2,1,1,1,5,1,25,26,N
11-03-2015-15-2202,MERCER-HAMILTON TWP,4,N,N,N,7,11,5,1,0,2,1,6,1,5,1,35,56,N
11-03-2015-15-8466,MERCER-HAMILTON TWP,4,N,N,N,2,2,5,1,4,2,1,6,1,5,1,45,26,N
11-03-2015-D020-2015-00150A,MERCER-HAMILTON TWP,4,N,N,N,7,2,3,1,4,2,3,1,3,1,1,35,26,N
11-03-2015-15-13321,MERCER-HAMILTON TWP,4,N,N,N,7,11,5,1,4,2,2,6,5,3,1,35,52,N
11-03-2015-2015-16620,MERCER-HAMILTON TWP,5,Y,N,N,2,3,5,1,4,2,2,1,2,5,1,35,26,N
11-05-2015-HT2015-001218,MERCER-HOPEWELL BORO,4,Y,N,N,2,13,5,1,0,2,1,5,1,5,1,25,26,N
11-06-2015-C060-2015-00697A,MERCER-HOPEWELL TWP,4,N,N,N,4,10,1,0,4,2,1,1,1,3,1,65,6,N
11-06-2015-HT2015-009010,MERCER-HOPEWELL TWP,5,N,N,N,4,15,5,0,4,2,1,5,1,5,1,45,5,N
11-06-2015-HT2015-022219,MERCER-HOPEWELL TWP,4,N,N,N,2,4,2,1,4,2,1,1,1,5,1,45,26,N
11-06-2015-C060-2015-00068A,MERCER-HOPEWELL TWP,5,N,N,N,2,6,1,1,4,2,1,5,1,1,1,65,28,N
11-06-2015-HT2015-017045,MERCER-HOPEWELL TWP,5,N,N,N,4,11,5,1,0,2,1,6,1,3,1,45,5,N
11-06-2015-HT2015-027133,MERCER-HOPEWELL TWP,4,Y,N,N,2,3,2,1,4,2,2,1,4,5,1,45,26,N
11-06-2015-ET2015-015382,MERCER-HOPEWELL TWP,5,N,N,N,4,99,2,1,4,2,1,1,1,5,1,40,7,N
11-06-2015-HT2015-015382,MERCER-HOPEWELL TWP,5,N,N,N,4,99,2,1,4,2,1,1,1,5,1,40,7,N
11-06-2015-HT2015-013995,MERCER-HOPEWELL TWP,4,N,N,N,4,4,7,0,0,2,1,1,1,5,1,40,26,N
11-06-2015-HT2015-005038,MERCER-HOPEWELL TWP,5,N,N,N,2,5,2,0,7,2,4,5,1,5,1,45,26,N
11-07-2015-15-29709-AC,MERCER-LAWRENCE TWP,4,N,N,N,7,1,2,1,4,2,1,1,1,5,1,40,26,N
11-07-2015-15-6944-AC,MERCER-LAWRENCE TWP,5,Y,N,N,4,99,7,1,4,1,1,1,1,5,1,45,7,N
11-07-2015-15-6903-AC,MERCER-LAWRENCE TWP,5,N,N,N,1,13,2,1,4,2,2,7,2,2,1,55,22,N
11-07-2015-15-32522-AC,MERCER-LAWRENCE TWP,5,Y,N,N,2,7,5,1,7,2,1,3,1,2,1,50,26,N
11-14-2015-15-26624,MERCER-PRINCETON,5,N,N,N,7,11,7,1,4,2,1,1,1,5,1,25,56,N
11-12-2015-I-2015-003456,MERCER-ROBBINSVILLE TWP,4,N,N,N,4,10,5,1,4,2,1,2,1,5,1,45,5,N
11-11-2015-15002534,MERCER-TRENTON CITY,4,Y,N,N,1,13,7,1,7,2,1,1,1,5,1,25,26,N
11-11-2015-15000494,MERCER-TRENTON CITY,5,N,Y,N,1,13,7,1,4,2,1,6,1,5,1,25,22,N
11-11-2015-15012713,MERCER-TRENTON CITY,4,Y,Y,N,7,11,2,1,4,2,1,6,1,5,1,55,60,N
11-11-2015-15010322,MERCER-TRENTON CITY,5,N,Y,N,7,11,7,1,7,1,1,6,1,5,1,25,56,N
11-11-2015-15009623,MERCER-TRENTON CITY,5,N,N,N,5,13,5,1,4,2,1,7,1,5,1,25,21,N
11-11-2015-15000307,MERCER-TRENTON CITY,5,N,N,N,4,11,2,1,4,2,4,6,1,5,1,25,6,N
11-11-2015-15006285,MERCER-TRENTON CITY,4,N,N,N,7,2,2,0,0,2,1,1,1,2,1,40,26,N
11-13-2015-2015-17654,MERCER-WEST WINDSOR TWP,5,Y,N,N,7,3,5,1,4,2,1,1,1,5,1,50,26,N
11-13-2015-2015-30037,MERCER-WEST WINDSOR TWP,5,N,N,N,7,11,7,0,4,2,2,1,2,5,1,25,56,N
11-13-2015-2015-6019,MERCER-WEST WINDSOR TWP,4,N,N,N,4,99,5,1,4,2,4,6,1,5,1,45,7,N
